transaction_id,seller_id,buyer_id,transaction_date,amount
T00059401,S004105,B0013609,2025-08-02,30.95
T00059402,S004105,B0008350,2025-06-16,45.36
T00059403,S004105,B0011880,2025-06-30,5.93
T00059404,S004105,B0007327,2025-07-29,32.06
T00059405,S004105,B0014015,2025-08-06,35.96
T00059406,S004105,B0003462,2025-08-19,61.56
T00059407,S004105,B0005917,2025-07-01,20.86
T00059408,S004105,B0009607,2025-08-09,97.8
T00059409,S004106,B0007660,2025-04-25,41.59
T00059410,S004106,B0012096,2025-02-13,11.69
T00059411,S004106,B0008791,2025-03-19,13.24
T00059412,S004106,B0011272,2025-04-26,54.02
T00059413,S004106,B0009312,2025-05-05,43.96
T00059414,S004106,B0007293,2025-02-11,26.96
T00059415,S004106,B0004854,2025-03-08,44.39
T00059416,S004106,B0004571,2025-03-20,29.66
T00059417,S004106,B0014648,2025-02-11,24.33
T00059418,S004106,B0004744,2025-03-31,18.45
T00059419,S004106,B0006447,2025-03-08,42.32
T00059420,S004106,B0002652,2025-04-21,19.18
T00059421,S004106,B0010462,2025-04-22,37.35
T00059422,S004106,B0013829,2025-03-01,20.75
T00059423,S004106,B0007676,2025-03-15,74.96
T00059424,S004106,B0005682,2025-05-04,40.71
T00059425,S004106,B0014606,2025-04-06,37.2
T00059426,S004106,B0008647,2025-04-05,14.12
T00059427,S004106,B0003770,2025-04-25,17.45
T00059428,S004106,B0013639,2025-03-24,51.96
T00059429,S004106,B0008047,2025-02-26,19.0
T00059430,S004106,B0002483,2025-04-15,37.12
T00059431,S004106,B0005308,2025-05-03,48.75
T00059432,S004106,B0014998,2025-04-23,37.77
T00059433,S004106,B0007840,2025-02-10,73.06
T00059434,S004107,B0010676,2026-01-26,48.87
T00059435,S004107,B0007236,2025-12-24,142.25
T00059436,S004107,B0009448,2026-01-20,108.12
T00059437,S004107,B0012489,2026-01-27,10.04
T00059438,S004107,B0006742,2026-01-25,122.62
T00059439,S004107,B0011531,2026-01-07,63.96
T00059440,S004107,B0006467,2026-01-19,28.94
T00059441,S004107,B0006985,2026-01-08,10.98
T00059442,S004107,B0008814,2025-11-28,6.44
T00059443,S004108,B0010292,2025-08-12,15.84
T00059444,S004108,B0012162,2025-07-26,17.61
T00059445,S004108,B0003721,2025-07-15,34.62
T00059446,S004108,B0008430,2025-09-24,36.74
T00059447,S004108,B0006863,2025-07-21,43.59
T00059448,S004108,B0008978,2025-07-28,119.15
T00059449,S004108,B0009137,2025-08-23,35.68
T00059450,S004108,B0012713,2025-08-04,16.01
T00059451,S004108,B0008564,2025-09-03,94.09
T00059452,S004108,B0010608,2025-09-03,13.23
T00059453,S004108,B0005288,2025-07-20,78.54
T00059454,S004108,B0007270,2025-08-24,52.14
T00059455,S004108,B0007304,2025-08-18,13.1
T00059456,S004108,B0001842,2025-08-16,24.9
T00059457,S004108,B0009182,2025-09-26,43.63
T00059458,S004108,B0011122,2025-10-03,47.82
T00059459,S004108,B0009309,2025-08-26,32.69
T00059460,S004108,B0002732,2025-09-20,31.9
T00059461,S004110,B0006844,2025-01-20,47.76
T00059462,S004110,B0007862,2025-01-15,119.52
T00059463,S004110,B0008872,2025-03-25,29.5
T00059464,S004110,B0011889,2025-02-21,6.59
T00059465,S004110,B0012739,2025-03-08,50.55
T00059466,S004110,B0007793,2025-01-04,20.21
T00059467,S004110,B0004354,2025-02-24,27.32
T00059468,S004110,B0014745,2025-02-22,43.41
T00059469,S004110,B0012411,2025-03-22,125.98
T00059470,S004110,B0003632,2025-01-11,75.2
T00059471,S004110,B0003669,2025-01-12,35.83
T00059472,S004110,B0002089,2025-02-13,20.65
T00059473,S004110,B0001572,2025-01-19,19.35
T00059474,S004110,B0004520,2025-03-22,36.94
T00059475,S004110,B0003434,2025-02-23,43.48
T00059476,S004110,B0005386,2025-03-26,62.46
T00059477,S004110,B0007894,2025-02-16,10.8
T00059478,S004110,B0009305,2025-04-01,23.41
T00059479,S004112,B0001510,2025-05-05,44.16
T00059480,S004112,B0007168,2025-03-17,19.7
T00059481,S004112,B0007166,2025-03-19,50.46
T00059482,S004112,B0004374,2025-03-21,16.05
T00059483,S004112,B0004885,2025-03-14,49.23
T00059484,S004112,B0000634,2025-05-24,37.54
T00059485,S004112,B0003323,2025-05-04,21.92
T00059486,S004112,B0007423,2025-05-05,38.94
T00059487,S004112,B0007505,2025-05-13,31.13
T00059488,S004112,B0013289,2025-04-02,22.48
T00059489,S004112,B0013493,2025-03-26,75.53
T00059490,S004112,B0010474,2025-04-29,16.07
T00059491,S004112,B0014499,2025-04-14,78.35
T00059492,S004112,B0013614,2025-05-06,21.65
T00059493,S004112,B0012488,2025-03-19,19.88
T00059494,S004112,B0011612,2025-04-01,46.66
T00059495,S004112,B0006530,2025-03-02,9.18
T00059496,S004112,B0003161,2025-05-18,5.0
T00059497,S004112,B0005694,2025-03-22,55.48
T00059498,S004112,B0006139,2025-04-26,49.84
T00059499,S004112,B0010142,2025-04-02,68.0
T00059500,S004112,B0014732,2025-03-23,37.77
T00059501,S004112,B0005266,2025-04-14,33.89
T00059502,S004112,B0013788,2025-03-19,106.61
T00059503,S004112,B0012483,2025-04-15,46.96
T00059504,S004112,B0005315,2025-05-05,41.79
T00059505,S004112,B0013434,2025-03-07,48.47
T00059506,S004112,B0010976,2025-04-20,65.88
T00059507,S004112,B0013327,2025-05-08,38.78
T00059508,S004113,B0006823,2026-01-22,49.6
T00059509,S004113,B0000702,2026-02-18,43.6
T00059510,S004113,B0000430,2026-01-15,40.85
T00059511,S004113,B0008888,2026-02-18,6.39
T00059512,S004113,B0006192,2026-01-16,14.05
T00059513,S004113,B0011009,2026-01-17,33.28
T00059514,S004113,B0006856,2025-12-25,9.52
T00059515,S004113,B0013812,2026-02-04,23.9
T00059516,S004113,B0004801,2026-01-01,44.65
T00059517,S004113,B0000323,2026-02-22,27.89
T00059518,S004113,B0005169,2026-02-22,64.05
T00059519,S004113,B0014744,2026-01-13,68.69
T00059520,S004113,B0001483,2026-02-21,58.8
T00059521,S004113,B0001956,2026-02-07,22.81
T00059522,S004113,B0011985,2026-02-05,10.6
T00059523,S004113,B0010590,2026-02-23,24.19
T00059524,S004113,B0004086,2026-02-04,128.28
T00059525,S004113,B0006600,2026-03-21,17.42
T00059526,S004113,B0003747,2026-03-03,12.07
T00059527,S004113,B0009118,2026-02-28,47.56
T00059528,S004113,B0001002,2026-01-04,47.41
T00059529,S004113,B0009023,2026-02-08,60.61
T00059530,S004113,B0005550,2026-03-13,85.02
T00059531,S004113,B0010002,2026-01-02,13.25
T00059532,S004113,B0014640,2026-01-26,65.4
T00059533,S004114,B0002386,2025-06-13,32.66
T00059534,S004114,B0008161,2025-05-25,5.0
T00059535,S004114,B0013446,2025-06-20,104.76
T00059536,S004114,B0008854,2025-04-23,17.25
T00059537,S004114,B0010317,2025-05-27,22.28
T00059538,S004114,B0012248,2025-05-09,17.81
T00059539,S004114,B0004728,2025-05-18,93.57
T00059540,S004114,B0011269,2025-06-11,19.44
T00059541,S004114,B0004801,2025-05-21,6.02
T00059542,S004114,B0002641,2025-04-27,45.18
T00059543,S004114,B0010444,2025-05-28,21.39
T00059544,S004114,B0003146,2025-04-20,70.11
T00059545,S004114,B0007473,2025-06-26,11.37
T00059546,S004114,B0001761,2025-04-24,93.64
T00059547,S004114,B0006950,2025-06-29,134.99
T00059548,S004114,B0008541,2025-06-22,57.06
T00059549,S004114,B0010456,2025-06-17,44.66
T00059550,S004114,B0014539,2025-07-09,133.98
T00059551,S004114,B0010899,2025-07-14,367.1
T00059552,S004114,B0006886,2025-07-12,156.56
T00059553,S004114,B0003884,2025-07-11,112.03
T00059554,S004114,B0007780,2025-07-08,52.58
T00059555,S004114,B0005411,2025-07-10,311.33
T00059556,S004114,B0003216,2025-07-07,175.18
T00059557,S004114,B0008835,2025-07-08,22.44
T00059558,S004114,B0002253,2025-07-15,153.87
T00059559,S004115,B0003111,2025-09-13,37.68
T00059560,S004115,B0004385,2025-08-27,17.24
T00059561,S004115,B0005691,2025-07-03,78.02
T00059562,S004115,B0001083,2025-07-13,38.13
T00059563,S004115,B0010836,2025-06-23,55.67
T00059564,S004115,B0008017,2025-07-24,119.75
T00059565,S004115,B0003302,2025-07-18,57.17
T00059566,S004115,B0008472,2025-08-11,64.83
T00059567,S004115,B0006427,2025-09-10,8.69
T00059568,S004115,B0004759,2025-08-08,96.35
T00059569,S004115,B0004123,2025-07-27,17.36
T00059570,S004115,B0004944,2025-06-30,40.36
T00059571,S004115,B0008230,2025-08-06,21.98
T00059572,S004115,B0006926,2025-07-16,15.8
T00059573,S004115,B0003987,2025-09-19,48.45
T00059574,S004115,B0012255,2025-09-06,37.38
T00059575,S004115,B0001094,2025-06-28,38.67
T00059576,S004115,B0000209,2025-09-10,80.44
T00059577,S004116,B0008293,2025-02-24,22.6
T00059578,S004116,B0009990,2025-02-26,8.0
T00059579,S004116,B0002501,2025-02-04,38.79
T00059580,S004116,B0001742,2025-01-26,37.4
T00059581,S004116,B0008232,2025-01-26,92.19
T00059582,S004116,B0002130,2025-02-23,15.07
T00059583,S004116,B0012809,2025-04-03,35.08
T00059584,S004116,B0007163,2025-01-12,13.23
T00059585,S004116,B0010131,2025-01-18,72.43
T00059586,S004116,B0009478,2025-01-25,10.87
T00059587,S004117,B0009145,2025-03-15,8.84
T00059588,S004118,B0012567,2025-05-11,21.41
T00059589,S004118,B0008570,2025-06-09,25.19
T00059590,S004118,B0007366,2025-06-09,10.4
T00059591,S004118,B0002582,2025-05-19,50.18
T00059592,S004118,B0004269,2025-03-23,23.65
T00059593,S004118,B0012591,2025-04-20,5.0
T00059594,S004118,B0008314,2025-05-21,74.11
T00059595,S004118,B0000762,2025-06-07,21.05
T00059596,S004118,B0014890,2025-06-12,34.04
T00059597,S004118,B0012096,2025-05-23,25.58
T00059598,S004118,B0003547,2025-03-27,39.72
T00059599,S004118,B0012140,2025-03-24,100.12
T00059600,S004118,B0002615,2025-04-13,19.86
T00059601,S004118,B0013975,2025-05-26,13.61
T00059602,S004118,B0002152,2025-06-09,37.12
T00059603,S004118,B0009809,2025-05-30,29.21
T00059604,S004118,B0002466,2025-04-16,52.45
T00059605,S004118,B0006465,2025-06-10,68.16
T00059606,S004118,B0011410,2025-04-19,43.86
T00059607,S004119,B0008054,2025-04-05,26.32
T00059608,S004119,B0004772,2025-01-20,52.37
T00059609,S004119,B0005068,2025-03-12,28.48
T00059610,S004119,B0013128,2025-02-05,78.15
T00059611,S004119,B0001091,2025-03-28,64.67
T00059612,S004119,B0012472,2025-04-16,91.22
T00059613,S004119,B0003677,2025-02-01,34.59
T00059614,S004119,B0009566,2025-02-09,35.41
T00059615,S004119,B0007444,2025-02-11,54.34
T00059616,S004119,B0008123,2025-02-21,5.0
T00059617,S004119,B0003225,2025-03-31,31.34
T00059618,S004119,B0001026,2025-02-11,13.11
T00059619,S004119,B0008708,2025-04-18,26.99
T00059620,S004119,B0009650,2025-01-26,16.27
T00059621,S004119,B0014207,2025-03-30,12.93
T00059622,S004119,B0009860,2025-01-27,68.93
T00059623,S004119,B0002587,2025-03-07,41.25
T00059624,S004119,B0002414,2025-01-30,14.49
T00059625,S004119,B0009393,2025-03-15,90.88
T00059626,S004119,B0001318,2025-04-17,71.23
T00059627,S004120,B0004647,2025-10-03,72.96
T00059628,S004120,B0012751,2025-10-02,126.94
T00059629,S004120,B0007133,2025-12-18,23.85
T00059630,S004120,B0002793,2025-12-10,84.42
T00059631,S004120,B0007172,2025-12-07,59.15
T00059632,S004120,B0012860,2025-11-28,45.29
T00059633,S004120,B0007566,2025-10-26,93.29
T00059634,S004120,B0000317,2025-10-20,19.59
T00059635,S004120,B0001573,2025-11-06,45.48
T00059636,S004120,B0013551,2025-11-02,86.11
T00059637,S004120,B0001068,2025-11-14,8.57
T00059638,S004120,B0007373,2025-09-22,35.92
T00059639,S004120,B0007519,2025-10-15,28.77
T00059640,S004120,B0009893,2025-12-08,35.97
T00059641,S004120,B0003044,2025-10-30,17.08
T00059642,S004120,B0012218,2025-10-19,7.41
T00059643,S004120,B0003378,2025-12-09,14.33
T00059644,S004120,B0007174,2025-09-23,31.25
T00059645,S004120,B0014433,2025-10-11,26.17
T00059646,S004120,B0009673,2025-10-11,58.64
T00059647,S004120,B0012893,2025-09-25,24.55
T00059648,S004120,B0010359,2025-12-08,47.62
T00059649,S004120,B0014481,2025-11-06,47.5
T00059650,S004120,B0011688,2025-11-15,22.41
T00059651,S004120,B0009467,2025-11-20,45.94
T00059652,S004120,B0009874,2025-10-24,101.11
T00059653,S004120,B0012693,2025-12-06,24.45
T00059654,S004120,B0005234,2025-11-20,28.03
T00059655,S004121,B0013657,2026-02-16,50.68
T00059656,S004121,B0010560,2026-01-23,6.92
T00059657,S004121,B0005000,2025-12-29,23.88
T00059658,S004121,B0000745,2026-02-26,40.75
T00059659,S004121,B0012481,2025-12-30,69.81
T00059660,S004121,B0012579,2026-02-24,17.51
T00059661,S004121,B0013323,2026-01-06,40.74
T00059662,S004121,B0006789,2026-03-06,22.83
T00059663,S004121,B0012028,2026-01-17,52.79
T00059664,S004121,B0007540,2025-12-31,44.92
T00059665,S004121,B0009348,2025-12-13,60.63
T00059666,S004121,B0013597,2026-02-26,30.99
T00059667,S004121,B0010669,2025-12-26,44.92
T00059668,S004121,B0013932,2025-12-30,20.72
T00059669,S004121,B0003041,2026-03-11,50.42
T00059670,S004121,B0011784,2026-02-19,75.28
T00059671,S004121,B0010025,2026-02-17,68.64
T00059672,S004121,B0011103,2026-01-25,5.0
T00059673,S004122,B0008455,2026-01-20,5.0
T00059674,S004122,B0009887,2026-01-11,11.92
T00059675,S004122,B0007677,2026-01-20,101.9
T00059676,S004122,B0013092,2025-12-29,62.85
T00059677,S004122,B0013030,2026-02-27,84.27
T00059678,S004122,B0010626,2026-01-21,27.23
T00059679,S004122,B0001845,2026-01-12,59.41
T00059680,S004122,B0013578,2025-12-29,59.11
T00059681,S004122,B0011199,2026-02-02,65.86
T00059682,S004122,B0009498,2026-02-26,19.91
T00059683,S004122,B0000959,2026-01-11,22.25
T00059684,S004122,B0003951,2026-01-18,51.38
T00059685,S004122,B0001508,2026-02-20,57.22
T00059686,S004122,B0007807,2025-12-28,30.4
T00059687,S004122,B0008185,2026-02-17,71.67
T00059688,S004123,B0014005,2025-04-27,37.45
T00059689,S004123,B0011806,2025-05-12,21.34
T00059690,S004123,B0005097,2025-05-27,60.27
T00059691,S004123,B0008434,2025-06-28,63.63
T00059692,S004123,B0011078,2025-05-08,21.82
T00059693,S004123,B0010465,2025-07-06,19.97
T00059694,S004123,B0012516,2025-06-21,93.72
T00059695,S004123,B0004517,2025-06-07,26.3
T00059696,S004123,B0006581,2025-04-21,75.07
T00059697,S004123,B0009076,2025-06-29,31.56
T00059698,S004123,B0008647,2025-05-23,19.65
T00059699,S004124,B0009101,2025-11-06,21.89
T00059700,S004124,B0013812,2026-01-01,25.97
T00059701,S004124,B0004379,2025-11-21,29.95
T00059702,S004124,B0008875,2025-11-27,124.34
T00059703,S004124,B0001038,2025-12-21,85.36
T00059704,S004124,B0014659,2025-10-21,12.1
T00059705,S004124,B0002568,2025-12-21,44.92
T00059706,S004124,B0001732,2025-12-14,31.5
T00059707,S004124,B0014272,2026-01-03,19.21
T00059708,S004124,B0013983,2025-12-20,23.04
T00059709,S004124,B0007659,2025-12-29,61.72
T00059710,S004124,B0006730,2025-10-28,72.51
T00059711,S004124,B0008148,2025-11-07,63.2
T00059712,S004124,B0009937,2025-12-14,36.7
T00059713,S004124,B0002625,2025-12-28,64.43
T00059714,S004124,B0011492,2025-11-16,26.38
T00059715,S004124,B0003297,2025-11-15,23.62
T00059716,S004124,B0005281,2025-11-27,100.73
T00059717,S004124,B0004872,2025-12-07,20.76
T00059718,S004124,B0011449,2025-12-13,107.43
T00059719,S004124,B0001632,2025-12-16,5.0
T00059720,S004124,B0012337,2025-12-23,11.93
T00059721,S004124,B0008280,2025-10-23,21.72
T00059722,S004124,B0003059,2026-01-07,15.11
T00059723,S004124,B0014584,2025-12-06,13.13
T00059724,S004124,B0001770,2026-01-11,41.7
T00059725,S004124,B0008915,2025-11-18,44.91
T00059726,S004125,B0004140,2025-08-13,14.55
T00059727,S004126,B0014172,2025-02-20,59.29
T00059728,S004126,B0003628,2025-03-28,5.0
T00059729,S004126,B0005412,2025-02-06,47.84
T00059730,S004126,B0007759,2025-02-27,37.32
T00059731,S004126,B0006482,2025-02-21,5.0
T00059732,S004126,B0003229,2025-02-04,74.52
T00059733,S004126,B0004951,2025-03-01,15.08
T00059734,S004126,B0004836,2025-03-06,14.78
T00059735,S004126,B0000287,2025-04-11,64.52
T00059736,S004127,B0009900,2025-04-23,21.4
T00059737,S004127,B0004172,2025-05-01,31.85
T00059738,S004127,B0014233,2025-03-24,24.45
T00059739,S004127,B0000999,2025-03-19,71.4
T00059740,S004127,B0009596,2025-04-10,39.15
T00059741,S004127,B0003963,2025-03-03,27.52
T00059742,S004127,B0010326,2025-03-13,42.05
T00059743,S004127,B0009781,2025-03-27,27.78
T00059744,S004127,B0001632,2025-02-03,18.01
T00059745,S004127,B0004029,2025-02-19,67.07
T00059746,S004127,B0003454,2025-02-07,86.21
T00059747,S004127,B0010480,2025-04-19,28.63
T00059748,S004127,B0007492,2025-02-05,76.35
T00059749,S004127,B0005894,2025-05-01,62.3
T00059750,S004127,B0000592,2025-03-25,37.13
T00059751,S004127,B0006237,2025-02-14,18.11
T00059752,S004127,B0008102,2025-03-25,27.96
T00059753,S004127,B0014118,2025-03-31,63.94
T00059754,S004127,B0011346,2025-02-10,21.11
T00059755,S004127,B0002821,2025-03-04,24.76
T00059756,S004128,B0010594,2025-08-19,48.89
T00059757,S004128,B0004847,2025-10-04,32.06
T00059758,S004128,B0011291,2025-09-16,17.05
T00059759,S004128,B0000105,2025-10-15,65.38
T00059760,S004128,B0012950,2025-09-15,20.12
T00059761,S004128,B0007442,2025-09-11,21.18
T00059762,S004128,B0005523,2025-08-15,29.72
T00059763,S004128,B0006237,2025-09-26,46.7
T00059764,S004128,B0002423,2025-08-10,8.54
T00059765,S004128,B0012131,2025-09-18,21.63
T00059766,S004128,B0004723,2025-07-26,62.8
T00059767,S004128,B0005359,2025-09-11,29.2
T00059768,S004128,B0008630,2025-09-02,51.36
T00059769,S004128,B0005540,2025-10-06,84.69
T00059770,S004128,B0001304,2025-08-13,76.87
T00059771,S004128,B0012268,2025-09-09,48.9
T00059772,S004129,B0013214,2025-06-18,5.92
T00059773,S004129,B0003059,2025-07-05,18.26
T00059774,S004129,B0006462,2025-06-05,71.43
T00059775,S004129,B0004306,2025-08-02,41.5
T00059776,S004129,B0002642,2025-06-23,159.13
T00059777,S004129,B0007716,2025-06-26,68.14
T00059778,S004129,B0013862,2025-08-12,5.0
T00059779,S004129,B0006483,2025-06-06,65.07
T00059780,S004129,B0005827,2025-06-22,39.63
T00059781,S004129,B0011887,2025-07-03,24.5
T00059782,S004129,B0005351,2025-07-05,14.94
T00059783,S004129,B0012166,2025-08-15,23.67
T00059784,S004129,B0008528,2025-07-24,62.68
T00059785,S004129,B0008203,2025-07-16,56.1
T00059786,S004129,B0012601,2025-07-10,28.14
T00059787,S004129,B0012323,2025-06-25,25.88
T00059788,S004129,B0014405,2025-06-06,19.09
T00059789,S004129,B0011918,2025-07-21,25.03
T00059790,S004129,B0009763,2025-08-03,28.11
T00059791,S004129,B0000614,2025-08-28,25.55
T00059792,S004129,B0002884,2025-07-06,59.63
T00059793,S004129,B0013168,2025-08-30,22.68
T00059794,S004129,B0008112,2025-07-12,14.83
T00059795,S004129,B0007250,2025-07-26,85.19
T00059796,S004129,B0014932,2025-07-17,12.96
T00059797,S004130,B0005962,2025-03-04,42.6
T00059798,S004131,B0014522,2026-01-22,57.63
T00059799,S004131,B0009445,2026-02-01,25.85
T00059800,S004131,B0002933,2025-12-19,5.0
T00059801,S004131,B0013836,2026-02-06,16.39
T00059802,S004131,B0001259,2025-12-27,90.75
T00059803,S004131,B0002190,2026-02-14,32.57
T00059804,S004131,B0005462,2026-01-23,62.35
T00059805,S004131,B0000487,2026-02-05,31.2
T00059806,S004132,B0009639,2025-11-04,54.53
T00059807,S004132,B0013460,2025-10-19,21.75
T00059808,S004132,B0013788,2025-10-04,6.01
T00059809,S004132,B0000079,2025-10-13,55.49
T00059810,S004132,B0012860,2025-12-12,8.19
T00059811,S004132,B0002209,2025-10-30,9.59
T00059812,S004132,B0008641,2025-11-07,9.23
T00059813,S004132,B0012154,2025-12-17,10.95
T00059814,S004132,B0001892,2025-10-07,5.0
T00059815,S004132,B0014929,2025-12-15,18.39
T00059816,S004132,B0009450,2025-12-18,28.57
T00059817,S004132,B0006266,2025-10-23,19.11
T00059818,S004132,B0014204,2025-11-04,149.29
T00059819,S004132,B0000074,2025-12-02,65.22
T00059820,S004132,B0001336,2025-12-08,52.85
T00059821,S004132,B0006530,2025-12-20,65.26
T00059822,S004132,B0001910,2025-11-12,5.99
T00059823,S004132,B0010409,2025-10-24,83.31
T00059824,S004132,B0009209,2025-10-15,33.81
T00059825,S004132,B0005074,2025-11-14,57.8
T00059826,S004132,B0013229,2025-09-26,93.54
T00059827,S004132,B0007384,2025-12-21,27.88
T00059828,S004132,B0009858,2025-12-02,31.01
T00059829,S004132,B0002907,2025-12-19,21.47
T00059830,S004132,B0003801,2025-10-08,16.71
T00059831,S004132,B0003658,2025-11-12,49.29
T00059832,S004132,B0004309,2025-09-29,20.77
T00059833,S004132,B0010753,2025-10-19,45.17
T00059834,S004132,B0012522,2025-12-19,7.33
T00059835,S004133,B0002520,2025-09-01,20.91
T00059836,S004133,B0005340,2025-07-26,13.66
T00059837,S004133,B0004913,2025-08-22,48.59
T00059838,S004134,B0006804,2026-02-28,12.82
T00059839,S004134,B0004181,2026-01-21,36.12
T00059840,S004134,B0008359,2026-01-24,18.85
T00059841,S004135,B0009544,2026-02-05,118.26
T00059842,S004135,B0004749,2026-03-02,56.17
T00059843,S004135,B0000562,2026-03-17,43.73
T00059844,S004135,B0014048,2026-03-02,26.02
T00059845,S004135,B0007083,2025-12-25,63.07
T00059846,S004135,B0007279,2025-12-24,15.75
T00059847,S004135,B0005536,2026-03-08,27.91
T00059848,S004135,B0011605,2026-02-11,57.81
T00059849,S004135,B0007255,2026-03-08,38.56
T00059850,S004135,B0007928,2026-01-17,12.63
T00059851,S004135,B0012627,2026-02-06,46.46
T00059852,S004135,B0003212,2026-01-03,22.05
T00059853,S004135,B0014607,2026-01-09,33.69
T00059854,S004135,B0003403,2026-01-28,176.73
T00059855,S004135,B0002328,2026-03-20,79.76
T00059856,S004135,B0009248,2026-02-17,59.48
T00059857,S004135,B0008107,2026-01-28,9.95
T00059858,S004135,B0013941,2026-02-06,41.13
T00059859,S004135,B0001776,2026-01-10,12.95
T00059860,S004135,B0000650,2026-03-05,25.01
T00059861,S004135,B0002384,2026-02-13,30.31
T00059862,S004135,B0005368,2026-01-12,48.97
T00059863,S004136,B0001591,2026-01-28,94.09
T00059864,S004136,B0008011,2026-03-02,9.4
T00059865,S004136,B0013618,2026-02-15,9.84
T00059866,S004136,B0014385,2026-02-28,28.33
T00059867,S004136,B0014293,2026-02-04,26.45
T00059868,S004136,B0001891,2025-12-23,19.11
T00059869,S004136,B0003886,2026-01-15,71.38
T00059870,S004136,B0004907,2026-03-21,27.64
T00059871,S004136,B0010829,2026-01-27,40.3
T00059872,S004136,B0007055,2026-02-14,5.0
T00059873,S004136,B0007040,2026-03-13,60.18
T00059874,S004136,B0000012,2026-03-05,51.03
T00059875,S004136,B0007167,2026-03-13,16.86
T00059876,S004136,B0014207,2026-01-20,22.33
T00059877,S004136,B0007045,2026-02-28,79.41
T00059878,S004136,B0007742,2026-01-01,48.83
T00059879,S004136,B0014108,2026-03-21,21.79
T00059880,S004136,B0000205,2026-03-01,19.12
T00059881,S004136,B0012791,2026-03-12,5.0
T00059882,S004136,B0011628,2026-02-14,25.46
T00059883,S004136,B0010532,2026-01-11,31.69
T00059884,S004136,B0013923,2026-02-09,86.93
T00059885,S004137,B0000495,2025-05-09,28.09
T00059886,S004137,B0012813,2025-05-07,14.66
T00059887,S004137,B0007256,2025-06-16,25.99
T00059888,S004137,B0012287,2025-05-26,62.48
T00059889,S004137,B0005151,2025-05-10,22.56
T00059890,S004137,B0001469,2025-06-25,62.91
T00059891,S004137,B0005992,2025-06-21,64.4
T00059892,S004137,B0005535,2025-05-22,57.84
T00059893,S004137,B0000514,2025-05-16,30.4
T00059894,S004137,B0007155,2025-05-03,33.0
T00059895,S004137,B0008809,2025-06-16,6.6
T00059896,S004137,B0006356,2025-04-26,75.23
T00059897,S004137,B0000200,2025-04-21,16.15
T00059898,S004137,B0004389,2025-04-19,25.54
T00059899,S004137,B0001500,2025-05-05,31.94
T00059900,S004137,B0010738,2025-06-03,26.33
T00059901,S004137,B0007482,2025-05-18,17.57
T00059902,S004137,B0007843,2025-04-11,62.94
T00059903,S004137,B0012911,2025-04-06,26.17
T00059904,S004138,B0012071,2025-12-02,45.43
T00059905,S004138,B0007020,2025-12-21,38.13
T00059906,S004138,B0007090,2026-02-09,54.2
T00059907,S004138,B0014722,2026-01-08,45.46
T00059908,S004138,B0001942,2026-02-06,52.01
T00059909,S004138,B0001465,2025-12-05,84.17
T00059910,S004138,B0012066,2026-01-28,21.87
T00059911,S004138,B0001952,2025-12-19,35.86
T00059912,S004138,B0009784,2025-11-28,11.87
T00059913,S004138,B0013987,2026-01-03,56.8
T00059914,S004138,B0012173,2026-01-19,79.45
T00059915,S004138,B0009707,2026-01-22,27.13
T00059916,S004138,B0000891,2025-12-22,30.49
T00059917,S004138,B0011717,2025-12-11,73.37
T00059918,S004138,B0010273,2025-11-27,132.2
T00059919,S004138,B0012587,2026-02-09,8.45
T00059920,S004138,B0004861,2026-02-04,27.49
T00059921,S004138,B0013110,2025-12-16,92.58
T00059922,S004138,B0013959,2025-12-29,16.78
T00059923,S004138,B0006931,2025-12-22,31.4
T00059924,S004138,B0006238,2026-02-10,11.86
T00059925,S004138,B0002391,2025-12-03,86.67
T00059926,S004138,B0013562,2025-12-30,28.45
T00059927,S004138,B0003541,2026-01-30,9.74
T00059928,S004138,B0002557,2026-01-02,18.11
T00059929,S004139,B0013127,2025-08-11,11.21
T00059930,S004139,B0007046,2025-07-11,14.29
T00059931,S004139,B0010416,2025-09-21,19.03
T00059932,S004139,B0004866,2025-08-20,27.12
T00059933,S004139,B0001500,2025-07-12,25.54
T00059934,S004139,B0005463,2025-07-07,55.44
T00059935,S004139,B0010681,2025-09-30,29.07
T00059936,S004139,B0010580,2025-07-21,71.69
T00059937,S004139,B0013235,2025-09-19,14.31
T00059938,S004139,B0001154,2025-07-23,21.01
T00059939,S004139,B0012059,2025-09-06,34.95
T00059940,S004139,B0002018,2025-09-05,37.49
T00059941,S004139,B0012017,2025-08-02,9.73
T00059942,S004139,B0004132,2025-07-07,25.66
T00059943,S004139,B0003038,2025-09-03,73.7
T00059944,S004140,B0014509,2025-10-11,14.95
T00059945,S004140,B0001879,2025-11-26,37.87
T00059946,S004140,B0004529,2025-10-26,28.97
T00059947,S004140,B0004099,2025-11-18,39.96
T00059948,S004140,B0013343,2025-09-27,47.0
T00059949,S004140,B0007073,2025-12-04,12.93
T00059950,S004140,B0007629,2025-10-04,42.33
T00059951,S004141,B0003123,2026-01-28,53.44
T00059952,S004141,B0009200,2026-01-29,48.13
T00059953,S004141,B0009728,2025-12-16,43.66
T00059954,S004141,B0012336,2026-01-21,7.9
T00059955,S004142,B0011353,2025-04-24,20.24
T00059956,S004143,B0002754,2025-06-13,18.49
T00059957,S004143,B0006610,2025-07-18,51.15
T00059958,S004143,B0014511,2025-07-25,19.11
